dyad,ccode1,stateabb1,ccode2,stateabb2,year,conttype
100140,100,COL,140,BRA,1924,1
100140,100,COL,140,BRA,1925,1
100140,100,COL,140,BRA,1926,1
100140,100,COL,140,BRA,1927,1
100140,100,COL,140,BRA,1928,1
100140,100,COL,140,BRA,1929,1
100140,100,COL,140,BRA,1930,1
100140,100,COL,140,BRA,1931,1
100140,100,COL,140,BRA,1932,1
100140,100,COL,140,BRA,1933,1
100140,100,COL,140,BRA,1934,1
100140,100,COL,140,BRA,1935,1
100140,100,COL,140,BRA,1936,1
100140,100,COL,140,BRA,1937,1
100140,100,COL,140,BRA,1938,1
100140,100,COL,140,BRA,1939,1
100140,100,COL,140,BRA,1940,1
100140,100,COL,140,BRA,1941,1
100140,100,COL,140,BRA,1942,1
100140,100,COL,140,BRA,1943,1
100140,100,COL,140,BRA,1944,1
100140,100,COL,140,BRA,1945,1
100140,100,COL,140,BRA,1946,1
100140,100,COL,140,BRA,1947,1
100140,100,COL,140,BRA,1948,1
100140,100,COL,140,BRA,1949,1
100140,100,COL,140,BRA,1950,1
100140,100,COL,140,BRA,1951,1
100140,100,COL,140,BRA,1952,1
100140,100,COL,140,BRA,1953,1
100140,100,COL,140,BRA,1954,1
100140,100,COL,140,BRA,1955,1
100140,100,COL,140,BRA,1956,1
100140,100,COL,140,BRA,1957,1
100140,100,COL,140,BRA,1958,1
100140,100,COL,140,BRA,1959,1
100140,100,COL,140,BRA,1960,1
100140,100,COL,140,BRA,1961,1
100140,100,COL,140,BRA,1962,1
100140,100,COL,140,BRA,1963,1
100140,100,COL,140,BRA,1964,1
100140,100,COL,140,BRA,1965,1
100140,100,COL,140,BRA,1966,1
100140,100,COL,140,BRA,1967,1
100140,100,COL,140,BRA,1968,1
100140,100,COL,140,BRA,1969,1
100140,100,COL,140,BRA,1970,1
100140,100,COL,140,BRA,1971,1
100140,100,COL,140,BRA,1972,1
100140,100,COL,140,BRA,1973,1
100140,100,COL,140,BRA,1974,1
100140,100,COL,140,BRA,1975,1
100140,100,COL,140,BRA,1976,1
100140,100,COL,140,BRA,1977,1
100140,100,COL,140,BRA,1978,1
100140,100,COL,140,BRA,1979,1
100140,100,COL,140,BRA,1980,1
100140,100,COL,140,BRA,1981,1
100140,100,COL,140,BRA,1982,1
100140,100,COL,140,BRA,1983,1
100140,100,COL,140,BRA,1984,1
100140,100,COL,140,BRA,1985,1
100140,100,COL,140,BRA,1986,1
100140,100,COL,140,BRA,1987,1
100140,100,COL,140,BRA,1988,1
100140,100,COL,140,BRA,1989,1
100140,100,COL,140,BRA,1990,1
100140,100,COL,140,BRA,1991,1
100140,100,COL,140,BRA,1992,1
100140,100,COL,140,BRA,1993,1
100140,100,COL,140,BRA,1994,1
100140,100,COL,140,BRA,1995,1
100140,100,COL,140,BRA,1996,1
100140,100,COL,140,BRA,1997,1
100140,100,COL,140,BRA,1998,1
100140,100,COL,140,BRA,1999,1
100140,100,COL,140,BRA,2000,1
100140,100,COL,140,BRA,2001,1
100140,100,COL,140,BRA,2002,1
100140,100,COL,140,BRA,2003,1
100140,100,COL,140,BRA,2004,1
100140,100,COL,140,BRA,2005,1
100140,100,COL,140,BRA,2006,1
100140,100,COL,140,BRA,2007,1
100140,100,COL,140,BRA,2008,1
100140,100,COL,140,BRA,2009,1
100140,100,COL,140,BRA,2010,1
100140,100,COL,140,BRA,2011,1
100140,100,COL,140,BRA,2012,1
100140,100,COL,140,BRA,2013,1
100140,100,COL,140,BRA,2014,1
100140,100,COL,140,BRA,2015,1
100140,100,COL,140,BRA,2016,1
42101,101,VEN,42,DOM,1894,5
42101,101,VEN,42,DOM,1895,5
42101,101,VEN,42,DOM,1896,5
42101,101,VEN,42,DOM,1897,5
42101,101,VEN,42,DOM,1898,5
42101,101,VEN,42,DOM,1899,5
42101,101,VEN,42,DOM,1900,5
42101,101,VEN,42,DOM,1901,5
42101,101,VEN,42,DOM,1902,5
42101,101,VEN,42,DOM,1903,5
42101,101,VEN,42,DOM,1904,5
42101,101,VEN,42,DOM,1905,5
42101,101,VEN,42,DOM,1906,5
42101,101,VEN,42,DOM,1907,5
42101,101,VEN,42,DOM,1908,5
42101,101,VEN,42,DOM,1909,5
42101,101,VEN,42,DOM,1910,5
42101,101,VEN,42,DOM,1911,5
42101,101,VEN,42,DOM,1912,5
42101,101,VEN,42,DOM,1913,5
42101,101,VEN,42,DOM,1914,5
42101,101,VEN,42,DOM,1915,5
42101,101,VEN,42,DOM,1916,5
42101,101,VEN,42,DOM,1924,5
42101,101,VEN,42,DOM,1925,5
42101,101,VEN,42,DOM,1926,5
42101,101,VEN,42,DOM,1927,5
42101,101,VEN,42,DOM,1928,5
42101,101,VEN,42,DOM,1929,5
42101,101,VEN,42,DOM,1930,5
42101,101,VEN,42,DOM,1931,5
42101,101,VEN,42,DOM,1932,5
42101,101,VEN,42,DOM,1933,5
42101,101,VEN,42,DOM,1934,5
42101,101,VEN,42,DOM,1935,5
42101,101,VEN,42,DOM,1936,5
42101,101,VEN,42,DOM,1937,5
42101,101,VEN,42,DOM,1938,5
42101,101,VEN,42,DOM,1939,5
42101,101,VEN,42,DOM,1940,5
42101,101,VEN,42,DOM,1941,5
42101,101,VEN,42,DOM,1942,5
42101,101,VEN,42,DOM,1943,5
42101,101,VEN,42,DOM,1944,5
42101,101,VEN,42,DOM,1945,5
42101,101,VEN,42,DOM,1946,5
42101,101,VEN,42,DOM,1947,5
42101,101,VEN,42,DOM,1948,5
42101,101,VEN,42,DOM,1949,5
42101,101,VEN,42,DOM,1950,5
42101,101,VEN,42,DOM,1951,5
42101,101,VEN,42,DOM,1952,5
42101,101,VEN,42,DOM,1953,5
42101,101,VEN,42,DOM,1954,5
42101,101,VEN,42,DOM,1955,5
42101,101,VEN,42,DOM,1956,5
42101,101,VEN,42,DOM,1957,5
42101,101,VEN,42,DOM,1958,5
42101,101,VEN,42,DOM,1959,5
42101,101,VEN,42,DOM,1960,5
42101,101,VEN,42,DOM,1961,5
42101,101,VEN,42,DOM,1962,5
42101,101,VEN,42,DOM,1963,5
42101,101,VEN,42,DOM,1964,5
42101,101,VEN,42,DOM,1965,5
42101,101,VEN,42,DOM,1966,5
42101,101,VEN,42,DOM,1967,5
42101,101,VEN,42,DOM,1968,5
42101,101,VEN,42,DOM,1969,5
42101,101,VEN,42,DOM,1970,5
42101,101,VEN,42,DOM,1971,5
42101,101,VEN,42,DOM,1972,5
42101,101,VEN,42,DOM,1973,5
42101,101,VEN,42,DOM,1974,5
42101,101,VEN,42,DOM,1975,5
42101,101,VEN,42,DOM,1976,5
42101,101,VEN,42,DOM,1977,5
42101,101,VEN,42,DOM,1978,5
42101,101,VEN,42,DOM,1979,5
42101,101,VEN,42,DOM,1980,5
42101,101,VEN,42,DOM,1981,5
42101,101,VEN,42,DOM,1982,5
42101,101,VEN,42,DOM,1983,5
42101,101,VEN,42,DOM,1984,5
42101,101,VEN,42,DOM,1985,5
42101,101,VEN,42,DOM,1986,5
42101,101,VEN,42,DOM,1987,5
42101,101,VEN,42,DOM,1988,5
42101,101,VEN,42,DOM,1989,5
42101,101,VEN,42,DOM,1990,5
42101,101,VEN,42,DOM,1991,5
42101,101,VEN,42,DOM,1992,5
42101,101,VEN,42,DOM,1993,5
42101,101,VEN,42,DOM,1994,5
42101,101,VEN,42,DOM,1995,5
42101,101,VEN,42,DOM,1996,5
42101,101,VEN,42,DOM,1997,5
42101,101,VEN,42,DOM,1998,5
42101,101,VEN,42,DOM,1999,5
42101,101,VEN,42,DOM,2000,5
42101,101,VEN,42,DOM,2001,5
42101,101,VEN,42,DOM,2002,5
42101,101,VEN,42,DOM,2003,5
42101,101,VEN,42,DOM,2004,5
42101,101,VEN,42,DOM,2005,5
42101,101,VEN,42,DOM,2006,5
42101,101,VEN,42,DOM,2007,5
42101,101,VEN,42,DOM,2008,5
42101,101,VEN,42,DOM,2009,5
42101,101,VEN,42,DOM,2010,5
42101,101,VEN,42,DOM,2011,5
42101,101,VEN,42,DOM,2012,5
42101,101,VEN,42,DOM,2013,5
42101,101,VEN,42,DOM,2014,5
42101,101,VEN,42,DOM,2015,5
42101,101,VEN,42,DOM,2016,5
52101,101,VEN,52,TRI,1962,3
52101,101,VEN,52,TRI,1963,3
52101,101,VEN,52,TRI,1964,3
52101,101,VEN,52,TRI,1965,3
52101,101,VEN,52,TRI,1966,3
52101,101,VEN,52,TRI,1967,3
52101,101,VEN,52,TRI,1968,3
52101,101,VEN,52,TRI,1969,3
52101,101,VEN,52,TRI,1970,3
52101,101,VEN,52,TRI,1971,3
52101,101,VEN,52,TRI,1972,3
52101,101,VEN,52,TRI,1973,3
52101,101,VEN,52,TRI,1974,3
52101,101,VEN,52,TRI,1975,3
52101,101,VEN,52,TRI,1976,3
52101,101,VEN,52,TRI,1977,3
52101,101,VEN,52,TRI,1978,3
52101,101,VEN,52,TRI,1979,3
52101,101,VEN,52,TRI,1980,3
52101,101,VEN,52,TRI,1981,3
52101,101,VEN,52,TRI,1982,3
52101,101,VEN,52,TRI,1983,3
52101,101,VEN,52,TRI,1984,3
52101,101,VEN,52,TRI,1985,3
52101,101,VEN,52,TRI,1986,3
52101,101,VEN,52,TRI,1987,3
52101,101,VEN,52,TRI,1988,3
52101,101,VEN,52,TRI,1989,3
52101,101,VEN,52,TRI,1990,3
52101,101,VEN,52,TRI,1991,3
52101,101,VEN,52,TRI,1992,3
52101,101,VEN,52,TRI,1993,3
52101,101,VEN,52,TRI,1994,3
52101,101,VEN,52,TRI,1995,3
52101,101,VEN,52,TRI,1996,3
52101,101,VEN,52,TRI,1997,3
52101,101,VEN,52,TRI,1998,3
52101,101,VEN,52,TRI,1999,3
52101,101,VEN,52,TRI,2000,3
52101,101,VEN,52,TRI,2001,3
52101,101,VEN,52,TRI,2002,3
52101,101,VEN,52,TRI,2003,3
52101,101,VEN,52,TRI,2004,3
52101,101,VEN,52,TRI,2005,3
52101,101,VEN,52,TRI,2006,3
52101,101,VEN,52,TRI,2007,3
52101,101,VEN,52,TRI,2008,3
52101,101,VEN,52,TRI,2009,3
52101,101,VEN,52,TRI,2010,3
52101,101,VEN,52,TRI,2011,3
52101,101,VEN,52,TRI,2012,3
52101,101,VEN,52,TRI,2013,3
52101,101,VEN,52,TRI,2014,3
52101,101,VEN,52,TRI,2015,3
52101,101,VEN,52,TRI,2016,3
53101,101,VEN,53,BAR,1966,5
53101,101,VEN,53,BAR,1967,5
53101,101,VEN,53,BAR,1968,5
53101,101,VEN,53,BAR,1969,5
53101,101,VEN,53,BAR,1970,5
53101,101,VEN,53,BAR,1971,5
53101,101,VEN,53,BAR,1972,5
53101,101,VEN,53,BAR,1973,5
53101,101,VEN,53,BAR,1974,5
53101,101,VEN,53,BAR,1975,5
53101,101,VEN,53,BAR,1976,5
53101,101,VEN,53,BAR,1977,5
53101,101,VEN,53,BAR,1978,5
53101,101,VEN,53,BAR,1979,5
53101,101,VEN,53,BAR,1980,5
53101,101,VEN,53,BAR,1981,5
53101,101,VEN,53,BAR,1982,5
53101,101,VEN,53,BAR,1983,5
53101,101,VEN,53,BAR,1984,5
53101,101,VEN,53,BAR,1985,5
53101,101,VEN,53,BAR,1986,5
53101,101,VEN,53,BAR,1987,5
53101,101,VEN,53,BAR,1988,5
53101,101,VEN,53,BAR,1989,5
53101,101,VEN,53,BAR,1990,5
53101,101,VEN,53,BAR,1991,5
53101,101,VEN,53,BAR,1992,5
53101,101,VEN,53,BAR,1993,5
53101,101,VEN,53,BAR,1994,5
53101,101,VEN,53,BAR,1995,5
53101,101,VEN,53,BAR,1996,5
53101,101,VEN,53,BAR,1997,5
53101,101,VEN,53,BAR,1998,5
53101,101,VEN,53,BAR,1999,5
53101,101,VEN,53,BAR,2000,5
53101,101,VEN,53,BAR,2001,5
53101,101,VEN,53,BAR,2002,5
53101,101,VEN,53,BAR,2003,5
53101,101,VEN,53,BAR,2004,5
53101,101,VEN,53,BAR,2005,5
53101,101,VEN,53,BAR,2006,5
53101,101,VEN,53,BAR,2007,5
53101,101,VEN,53,BAR,2008,5
53101,101,VEN,53,BAR,2009,5
53101,101,VEN,53,BAR,2010,5
53101,101,VEN,53,BAR,2011,5
53101,101,VEN,53,BAR,2012,5
53101,101,VEN,53,BAR,2013,5
53101,101,VEN,53,BAR,2014,5
53101,101,VEN,53,BAR,2015,5
53101,101,VEN,53,BAR,2016,5
54101,101,VEN,54,DMA,1978,4
54101,101,VEN,54,DMA,1979,4
54101,101,VEN,54,DMA,1980,4
54101,101,VEN,54,DMA,1981,4
54101,101,VEN,54,DMA,1982,4
54101,101,VEN,54,DMA,1983,4
54101,101,VEN,54,DMA,1984,4
54101,101,VEN,54,DMA,1985,4
54101,101,VEN,54,DMA,1986,4
54101,101,VEN,54,DMA,1987,4
54101,101,VEN,54,DMA,1988,4
54101,101,VEN,54,DMA,1989,4
54101,101,VEN,54,DMA,1990,4
54101,101,VEN,54,DMA,1991,4
54101,101,VEN,54,DMA,1992,4
54101,101,VEN,54,DMA,1993,4
54101,101,VEN,54,DMA,1994,4
54101,101,VEN,54,DMA,1995,4
54101,101,VEN,54,DMA,1996,4
54101,101,VEN,54,DMA,1997,4
54101,101,VEN,54,DMA,1998,4
54101,101,VEN,54,DMA,1999,4
54101,101,VEN,54,DMA,2000,4
54101,101,VEN,54,DMA,2001,4
54101,101,VEN,54,DMA,2002,4
54101,101,VEN,54,DMA,2003,4
54101,101,VEN,54,DMA,2004,4
54101,101,VEN,54,DMA,2005,4
54101,101,VEN,54,DMA,2006,4
54101,101,VEN,54,DMA,2007,4
54101,101,VEN,54,DMA,2008,4
54101,101,VEN,54,DMA,2009,4
54101,101,VEN,54,DMA,2010,4
54101,101,VEN,54,DMA,2011,4
54101,101,VEN,54,DMA,2012,4
54101,101,VEN,54,DMA,2013,4
54101,101,VEN,54,DMA,2014,4
54101,101,VEN,54,DMA,2015,4
54101,101,VEN,54,DMA,2016,4
55101,101,VEN,55,GRN,1974,4
55101,101,VEN,55,GRN,1975,4
55101,101,VEN,55,GRN,1976,4
55101,101,VEN,55,GRN,1977,4
55101,101,VEN,55,GRN,1978,4
55101,101,VEN,55,GRN,1979,4
55101,101,VEN,55,GRN,1980,4
55101,101,VEN,55,GRN,1981,4
55101,101,VEN,55,GRN,1982,4
55101,101,VEN,55,GRN,1983,4
55101,101,VEN,55,GRN,1984,4
55101,101,VEN,55,GRN,1985,4
55101,101,VEN,55,GRN,1986,4
55101,101,VEN,55,GRN,1987,4
55101,101,VEN,55,GRN,1988,4
55101,101,VEN,55,GRN,1989,4
55101,101,VEN,55,GRN,1990,4
55101,101,VEN,55,GRN,1991,4
55101,101,VEN,55,GRN,1992,4
55101,101,VEN,55,GRN,1993,4
55101,101,VEN,55,GRN,1994,4
55101,101,VEN,55,GRN,1995,4
55101,101,VEN,55,GRN,1996,4
55101,101,VEN,55,GRN,1997,4
55101,101,VEN,55,GRN,1998,4
55101,101,VEN,55,GRN,1999,4
55101,101,VEN,55,GRN,2000,4
55101,101,VEN,55,GRN,2001,4
55101,101,VEN,55,GRN,2002,4
55101,101,VEN,55,GRN,2003,4
55101,101,VEN,55,GRN,2004,4
55101,101,VEN,55,GRN,2005,4
55101,101,VEN,55,GRN,2006,4
55101,101,VEN,55,GRN,2007,4
55101,101,VEN,55,GRN,2008,4
55101,101,VEN,55,GRN,2009,4
55101,101,VEN,55,GRN,2010,4
55101,101,VEN,55,GRN,2011,4
55101,101,VEN,55,GRN,2012,4
55101,101,VEN,55,GRN,2013,4
55101,101,VEN,55,GRN,2014,4
55101,101,VEN,55,GRN,2015,4
55101,101,VEN,55,GRN,2016,4
56101,101,VEN,56,SLU,1979,5
56101,101,VEN,56,SLU,1980,5
56101,101,VEN,56,SLU,1981,5
56101,101,VEN,56,SLU,1982,5
56101,101,VEN,56,SLU,1983,5
56101,101,VEN,56,SLU,1984,5
56101,101,VEN,56,SLU,1985,5
56101,101,VEN,56,SLU,1986,5
56101,101,VEN,56,SLU,1987,5
56101,101,VEN,56,SLU,1988,5
56101,101,VEN,56,SLU,1989,5
56101,101,VEN,56,SLU,1990,5
56101,101,VEN,56,SLU,1991,5
56101,101,VEN,56,SLU,1992,5
56101,101,VEN,56,SLU,1993,5
56101,101,VEN,56,SLU,1994,5
56101,101,VEN,56,SLU,1995,5
56101,101,VEN,56,SLU,1996,5
56101,101,VEN,56,SLU,1997,5
56101,101,VEN,56,SLU,1998,5
56101,101,VEN,56,SLU,1999,5
56101,101,VEN,56,SLU,2000,5
56101,101,VEN,56,SLU,2001,5
56101,101,VEN,56,SLU,2002,5
56101,101,VEN,56,SLU,2003,5
56101,101,VEN,56,SLU,2004,5
56101,101,VEN,56,SLU,2005,5
56101,101,VEN,56,SLU,2006,5
56101,101,VEN,56,SLU,2007,5
56101,101,VEN,56,SLU,2008,5
56101,101,VEN,56,SLU,2009,5
56101,101,VEN,56,SLU,2010,5
56101,101,VEN,56,SLU,2011,5
56101,101,VEN,56,SLU,2012,5
56101,101,VEN,56,SLU,2013,5
56101,101,VEN,56,SLU,2014,5
56101,101,VEN,56,SLU,2015,5
56101,101,VEN,56,SLU,2016,5
57101,101,VEN,57,SVG,1979,4
57101,101,VEN,57,SVG,1980,4
57101,101,VEN,57,SVG,1981,4
57101,101,VEN,57,SVG,1982,4
57101,101,VEN,57,SVG,1983,4
57101,101,VEN,57,SVG,1984,4
57101,101,VEN,57,SVG,1985,4
57101,101,VEN,57,SVG,1986,4
57101,101,VEN,57,SVG,1987,4
57101,101,VEN,57,SVG,1988,4
57101,101,VEN,57,SVG,1989,4
57101,101,VEN,57,SVG,1990,4
57101,101,VEN,57,SVG,1991,4
57101,101,VEN,57,SVG,1992,4
57101,101,VEN,57,SVG,1993,4
57101,101,VEN,57,SVG,1994,4
57101,101,VEN,57,SVG,1995,4
57101,101,VEN,57,SVG,1996,4
57101,101,VEN,57,SVG,1997,4
57101,101,VEN,57,SVG,1998,4
57101,101,VEN,57,SVG,1999,4
57101,101,VEN,57,SVG,2000,4
57101,101,VEN,57,SVG,2001,4
57101,101,VEN,57,SVG,2002,4
57101,101,VEN,57,SVG,2003,4
57101,101,VEN,57,SVG,2004,4
57101,101,VEN,57,SVG,2005,4
57101,101,VEN,57,SVG,2006,4
57101,101,VEN,57,SVG,2007,4
57101,101,VEN,57,SVG,2008,4
57101,101,VEN,57,SVG,2009,4
57101,101,VEN,57,SVG,2010,4
57101,101,VEN,57,SVG,2011,4
57101,101,VEN,57,SVG,2012,4
57101,101,VEN,57,SVG,2013,4
57101,101,VEN,57,SVG,2014,4
57101,101,VEN,57,SVG,2015,4
57101,101,VEN,57,SVG,2016,4
58101,101,VEN,58,AAB,1981,4
58101,101,VEN,58,AAB,1982,4
58101,101,VEN,58,AAB,1983,4
58101,101,VEN,58,AAB,1984,4
58101,101,VEN,58,AAB,1985,4
58101,101,VEN,58,AAB,1986,4
58101,101,VEN,58,AAB,1987,4
58101,101,VEN,58,AAB,1988,4
58101,101,VEN,58,AAB,1989,4
58101,101,VEN,58,AAB,1990,4
58101,101,VEN,58,AAB,1991,4
58101,101,VEN,58,AAB,1992,4
58101,101,VEN,58,AAB,1993,4
58101,101,VEN,58,AAB,1994,4
58101,101,VEN,58,AAB,1995,4
58101,101,VEN,58,AAB,1996,4
58101,101,VEN,58,AAB,1997,4
58101,101,VEN,58,AAB,1998,4
58101,101,VEN,58,AAB,1999,4
58101,101,VEN,58,AAB,2000,4
58101,101,VEN,58,AAB,2001,4
58101,101,VEN,58,AAB,2002,4
58101,101,VEN,58,AAB,2003,4
58101,101,VEN,58,AAB,2004,4
58101,101,VEN,58,AAB,2005,4
58101,101,VEN,58,AAB,2006,4
58101,101,VEN,58,AAB,2007,4
58101,101,VEN,58,AAB,2008,4
58101,101,VEN,58,AAB,2009,4
58101,101,VEN,58,AAB,2010,4
58101,101,VEN,58,AAB,2011,4
58101,101,VEN,58,AAB,2012,4
58101,101,VEN,58,AAB,2013,4
58101,101,VEN,58,AAB,2014,4
58101,101,VEN,58,AAB,2015,4
58101,101,VEN,58,AAB,2016,4
60101,101,VEN,60,SKN,1983,4
60101,101,VEN,60,SKN,1984,4
60101,101,VEN,60,SKN,1985,4
60101,101,VEN,60,SKN,1986,4
60101,101,VEN,60,SKN,1987,4
60101,101,VEN,60,SKN,1988,4
60101,101,VEN,60,SKN,1989,4
60101,101,VEN,60,SKN,1990,4
60101,101,VEN,60,SKN,1991,4
60101,101,VEN,60,SKN,1992,4
60101,101,VEN,60,SKN,1993,4
60101,101,VEN,60,SKN,1994,4
60101,101,VEN,60,SKN,1995,4
60101,101,VEN,60,SKN,1996,4
60101,101,VEN,60,SKN,1997,4
60101,101,VEN,60,SKN,1998,4
60101,101,VEN,60,SKN,1999,4
60101,101,VEN,60,SKN,2000,4
60101,101,VEN,60,SKN,2001,4
60101,101,VEN,60,SKN,2002,4
60101,101,VEN,60,SKN,2003,4
60101,101,VEN,60,SKN,2004,4
60101,101,VEN,60,SKN,2005,4
60101,101,VEN,60,SKN,2006,4
60101,101,VEN,60,SKN,2007,4
60101,101,VEN,60,SKN,2008,4
60101,101,VEN,60,SKN,2009,4
60101,101,VEN,60,SKN,2010,4
60101,101,VEN,60,SKN,2011,4
60101,101,VEN,60,SKN,2012,4
60101,101,VEN,60,SKN,2013,4
60101,101,VEN,60,SKN,2014,4
60101,101,VEN,60,SKN,2015,4
60101,101,VEN,60,SKN,2016,4
100101,101,VEN,100,COL,1841,1
100101,101,VEN,100,COL,1842,1
100101,101,VEN,100,COL,1843,1
100101,101,VEN,100,COL,1844,1
100101,101,VEN,100,COL,1845,1
100101,101,VEN,100,COL,1846,1
100101,101,VEN,100,COL,1847,1
100101,101,VEN,100,COL,1848,1
100101,101,VEN,100,COL,1849,1
100101,101,VEN,100,COL,1850,1
100101,101,VEN,100,COL,1851,1
100101,101,VEN,100,COL,1852,1
100101,101,VEN,100,COL,1853,1
100101,101,VEN,100,COL,1854,1
100101,101,VEN,100,COL,1855,1
100101,101,VEN,100,COL,1856,1
100101,101,VEN,100,COL,1857,1
100101,101,VEN,100,COL,1858,1
100101,101,VEN,100,COL,1859,1
100101,101,VEN,100,COL,1860,1
100101,101,VEN,100,COL,1861,1
100101,101,VEN,100,COL,1862,1
100101,101,VEN,100,COL,1863,1
100101,101,VEN,100,COL,1864,1
100101,101,VEN,100,COL,1865,1
100101,101,VEN,100,COL,1866,1
100101,101,VEN,100,COL,1867,1
100101,101,VEN,100,COL,1868,1
100101,101,VEN,100,COL,1869,1
100101,101,VEN,100,COL,1870,1
100101,101,VEN,100,COL,1871,1
100101,101,VEN,100,COL,1872,1
100101,101,VEN,100,COL,1873,1
100101,101,VEN,100,COL,1874,1
100101,101,VEN,100,COL,1875,1
100101,101,VEN,100,COL,1876,1
100101,101,VEN,100,COL,1877,1
100101,101,VEN,100,COL,1878,1
100101,101,VEN,100,COL,1879,1
100101,101,VEN,100,COL,1880,1
100101,101,VEN,100,COL,1881,1
100101,101,VEN,100,COL,1882,1
100101,101,VEN,100,COL,1883,1
100101,101,VEN,100,COL,1884,1
100101,101,VEN,100,COL,1885,1
100101,101,VEN,100,COL,1886,1
100101,101,VEN,100,COL,1887,1
100101,101,VEN,100,COL,1888,1
100101,101,VEN,100,COL,1889,1
100101,101,VEN,100,COL,1890,1
100101,101,VEN,100,COL,1891,1
100101,101,VEN,100,COL,1892,1
100101,101,VEN,100,COL,1893,1
100101,101,VEN,100,COL,1894,1
100101,101,VEN,100,COL,1895,1
100101,101,VEN,100,COL,1896,1
100101,101,VEN,100,COL,1897,1
100101,101,VEN,100,COL,1898,1
100101,101,VEN,100,COL,1899,1
100101,101,VEN,100,COL,1900,1
100101,101,VEN,100,COL,1901,1
100101,101,VEN,100,COL,1902,1
100101,101,VEN,100,COL,1903,1
100101,101,VEN,100,COL,1904,1
100101,101,VEN,100,COL,1905,1
100101,101,VEN,100,COL,1906,1
100101,101,VEN,100,COL,1907,1
100101,101,VEN,100,COL,1908,1
100101,101,VEN,100,COL,1909,1
100101,101,VEN,100,COL,1910,1
100101,101,VEN,100,COL,1911,1
100101,101,VEN,100,COL,1912,1
100101,101,VEN,100,COL,1913,1
100101,101,VEN,100,COL,1914,1
100101,101,VEN,100,COL,1915,1
100101,101,VEN,100,COL,1916,1
100101,101,VEN,100,COL,1917,1
100101,101,VEN,100,COL,1918,1
100101,101,VEN,100,COL,1919,1
100101,101,VEN,100,COL,1920,1
100101,101,VEN,100,COL,1921,1
100101,101,VEN,100,COL,1922,1
100101,101,VEN,100,COL,1923,1
100101,101,VEN,100,COL,1924,1
100101,101,VEN,100,COL,1925,1
100101,101,VEN,100,COL,1926,1
100101,101,VEN,100,COL,1927,1
100101,101,VEN,100,COL,1928,1
100101,101,VEN,100,COL,1929,1
100101,101,VEN,100,COL,1930,1
100101,101,VEN,100,COL,1931,1
100101,101,VEN,100,COL,1932,1
100101,101,VEN,100,COL,1933,1
100101,101,VEN,100,COL,1934,1
100101,101,VEN,100,COL,1935,1
100101,101,VEN,100,COL,1936,1
100101,101,VEN,100,COL,1937,1
100101,101,VEN,100,COL,1938,1
100101,101,VEN,100,COL,1939,1
100101,101,VEN,100,COL,1940,1
100101,101,VEN,100,COL,1941,1
100101,101,VEN,100,COL,1942,1
100101,101,VEN,100,COL,1943,1
100101,101,VEN,100,COL,1944,1
100101,101,VEN,100,COL,1945,1
100101,101,VEN,100,COL,1946,1
100101,101,VEN,100,COL,1947,1
100101,101,VEN,100,COL,1948,1
100101,101,VEN,100,COL,1949,1
100101,101,VEN,100,COL,1950,1
100101,101,VEN,100,COL,1951,1
100101,101,VEN,100,COL,1952,1
100101,101,VEN,100,COL,1953,1
100101,101,VEN,100,COL,1954,1
100101,101,VEN,100,COL,1955,1
100101,101,VEN,100,COL,1956,1
100101,101,VEN,100,COL,1957,1
100101,101,VEN,100,COL,1958,1
100101,101,VEN,100,COL,1959,1
100101,101,VEN,100,COL,1960,1
100101,101,VEN,100,COL,1961,1
100101,101,VEN,100,COL,1962,1
100101,101,VEN,100,COL,1963,1
100101,101,VEN,100,COL,1964,1
100101,101,VEN,100,COL,1965,1
100101,101,VEN,100,COL,1966,1
100101,101,VEN,100,COL,1967,1
100101,101,VEN,100,COL,1968,1
100101,101,VEN,100,COL,1969,1
100101,101,VEN,100,COL,1970,1
100101,101,VEN,100,COL,1971,1
100101,101,VEN,100,COL,1972,1
100101,101,VEN,100,COL,1973,1
100101,101,VEN,100,COL,1974,1
100101,101,VEN,100,COL,1975,1
100101,101,VEN,100,COL,1976,1
100101,101,VEN,100,COL,1977,1
100101,101,VEN,100,COL,1978,1
100101,101,VEN,100,COL,1979,1
100101,101,VEN,100,COL,1980,1
100101,101,VEN,100,COL,1981,1
100101,101,VEN,100,COL,1982,1
100101,101,VEN,100,COL,1983,1
100101,101,VEN,100,COL,1984,1
100101,101,VEN,100,COL,1985,1
100101,101,VEN,100,COL,1986,1
100101,101,VEN,100,COL,1987,1
100101,101,VEN,100,COL,1988,1
100101,101,VEN,100,COL,1989,1
100101,101,VEN,100,COL,1990,1
100101,101,VEN,100,COL,1991,1
100101,101,VEN,100,COL,1992,1
100101,101,VEN,100,COL,1993,1
100101,101,VEN,100,COL,1994,1
100101,101,VEN,100,COL,1995,1
100101,101,VEN,100,COL,1996,1
100101,101,VEN,100,COL,1997,1
100101,101,VEN,100,COL,1998,1
100101,101,VEN,100,COL,1999,1
100101,101,VEN,100,COL,2000,1
100101,101,VEN,100,COL,2001,1
100101,101,VEN,100,COL,2002,1
100101,101,VEN,100,COL,2003,1
100101,101,VEN,100,COL,2004,1
100101,101,VEN,100,COL,2005,1
100101,101,VEN,100,COL,2006,1
100101,101,VEN,100,COL,2007,1
100101,101,VEN,100,COL,2008,1
